filename,status,error,gt_period,detected_period,detected_period_harmonic_corrected,harmonic_type,confidence,n_detections,time_span_days,error_pct,error_pct_harmonic_corrected
TIC_158561894.csv,SUCCESS,,28.986769,2.232789158104379,22.327891581043787,10x,0.5540786156559437,42,246.38489568926252,92.297212710722,22.97212710721989
TIC_158665380.csv,SUCCESS,,12.412183,0.6666744037560193,6.666744037560193,10x,0.6355274515344114,18,79.35682956380424,94.62887065268036,46.28870652680361
TIC_158792051.csv,SUCCESS,,3.33616,0.6222311815963621,3.1111559079818107,5x,0.5603005713797854,53,246.3855826082031,81.34888070127445,6.744403506372275
TIC_158838045.csv,SUCCESS,,22.714613,1.3773154905605527,13.773154905605526,10x,0.42616759625565254,45,246.38506829907556,93.93643426563969,39.364342656396886
TIC_158935283.csv,SUCCESS,,13.17562,4.22206971015475,12.666209130464251,3x,0.27585344048640104,68,246.3851929766256,67.95543807308688,3.866314219260643
TIC_159096688.csv,SUCCESS,,13.93290318,0.8172655085367275,8.172655085367275,10x,0.546567749533551,143,1168.5919380718665,94.13427698464257,41.34276984642569
TIC_159099716.csv,SUCCESS,,14.20443009,3.117459310995132,15.58729655497566,5x,0.38372051615332176,21,53.28791135527172,78.05290820368892,9.735458981555379
TIC_159217436.csv,SUCCESS,,1.611865,1.7673684576284359,1.7673684576284359,1x,0.42833227653011346,51,246.38577744670647,9.64742442006221,9.64742442006221
TIC_159375845.csv,SUCCESS,,20.4998,1.1143757958291947,11.143757958291946,10x,0.3430619128923605,5,26.447692944139817,94.5639674736866,45.639674736865985
TIC_159376971.csv,SUCCESS,,38.23,1.7463307894070537,17.463307894070535,10x,0.13859079705866723,1011,1875.8912523625763,95.43204083335849,54.32040833358478
TIC_159379942.csv,SUCCESS,,55.6738309,1.2119438030705776,12.119438030705776,10x,0.5566024434528191,24,79.35692233496138,97.8231356034266,78.23135603426604
TIC_159386728.csv,SUCCESS,,4.40966548,1.121916944096134,4.487667776384536,4x,0.43447733725307747,88,220.31641644153387,74.55777656639536,1.7688937344185154
TIC_159396818.csv,SUCCESS,,4.59489604,1.1336026542842526,4.53441061713701,4x,0.48724629014068827,58,246.38530689123036,75.32909026850905,1.316361074036179
TIC_159522175.csv,NO_PERIOD,no_valid_clusters,6.827766,,,1x,0.0,39,52.6926114762482,,
TIC_159581842.csv,SUCCESS,,32.2968798,2.126028476319228,21.260284763192278,10x,0.3955204730824862,38,79.35706900881678,93.41723259496038,34.172325949603724
TIC_159642189.csv,SUCCESS,,11.349393,7.120917907693834,14.241835815387669,2x,0.2648960185066923,13,79.35711878707707,37.2572796827651,25.485440634469786
TIC_159654016.csv,SUCCESS,,60.888588,1.6923527447085314,16.923527447085313,10x,0.1700949648716851,412,1168.5925225940664,97.22057482313676,72.20574823136758
TIC_159715997.csv,SUCCESS,,31.0033814,1.8725026825859248,18.72502682585925,10x,0.5521423975878814,781,1459.4890182368981,93.9603275577356,39.60327557735606
